"date","title","text","article_url","incautaciones","tires","year","month","year_month"
"2022/10/23 11:05:20","Controlan un transporte de encomiendas con mercadería valuada en 55 millones de pesos","Integrantes del Escuadrón Seguridad Vial “Pergamino”, sobre la intersección de la Ruta Nacional N° 188 con la Ruta Provincial N° 32, detuvieron la marcha de un transporte perteneciente a una empresa de encomiendas procedente de la provincia de Misiones.

Al solicitar la documentación correspondiente al conductor del rodado, los gendarmes detectaron que el itinerario que figuraba en la hoja de ruta no coincidía con el recorrido que estaba realizando, por lo que tomaron contacto con el Juzgado Federal N° 2 de San Nicolás, que autorizó la apertura del precinto y la interdicción de la mercadería trasladada.

Ayer, en presencia de testigos y de personal de AFIP-DGA Delegación San Nicolás, los uniformados abrieron los bultos y confirmaron un total de 332 cubiertas de diferentes marcas y perfiles, 1.200 gorras, 1.600 anteojos, 135 botellas térmicas, 314 termos de acero inoxidable y 180 pares de zapatillas.

El magistrado interviniente dispuso el secuestro de la totalidad de la mercadería valuada en 55.000.000 de pesos argentinos, por encontrarse en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/controlan-un-transporte-de-encomiendas-con-mercaderia-valuada-en-55-millones-de-pesos",NA,NA,2022,10,2022.1
"2022/10/12 09:36:04","Incautan 263 cubiertas despachadas como encomiendas","Ayer, efectivos del Escuadrón 11 “San Ignacio” abrieron 41 paquetes postales que habían sido interdictados por personal del Grupo “El Alcázar” sobre el kilómetro 1.501 de la Ruta Nacional N° 12, al controlar un vehículo perteneciente a una empresa de encomiendas.

Por disposición del Juzgado Federal de Oberá, los gendarmes abrieron los bultos en presencia de testigos, detectando 263 cubiertas de distintas marcas y medidas, las cuales no contaban con aval legal.

El Magistrado interviniente orientó el decomiso de la mercadería de contrabando.","https://www.argentina.gob.ar/noticias/incautan-263-cubiertas-despachadas-como-encomiendas","263 cubiertas",263,2022,10,2022.1
"2022/10/10 09:32:46","Despachan 273 cubiertas como encomiendas hacia Buenos Aires","Ayer, en horas de la tarde, los efectivos de la Sección Seguridad Vial “El Arco” dependiente del Escuadrón 50 “Posadas” desplegados sobre el kilómetro 1.326 de la Ruta Nacional N° 12, detuvieron la marcha de un camión con semirremolque que transportaba encomiendas provenientes de la ciudad de Puerto Iguazú hacia Buenos Aires.

A los fines de realizar una inspección más minuciosa y con la autorización del Juzgado Federal de Posadas, se realizó el traslado del transporte de carga hacia la Unidad de la Fuerza.

Al controlar la mercadería, los funcionarios detectaron un total de 273 cubiertas de diferentes marcas y dimensiones. Los neumáticos hallados poseen un avalúo estimado en 54.600.000 pesos.

Ante esa situación, el Magistrado Interviniente dispuso el secuestro de la mercadería en infracción a la Ley 22.415 “Código Aduanero”.","https://www.argentina.gob.ar/noticias/despachan-273-cubiertas-como-encomiendas-hacia-buenos-aires-0","273 cubiertas",273,2022,10,2022.1
"2022/10/09 12:42:13","Transportaba 27 neumáticos de contrabando a bordo de una camioneta","Efectivos dependientes del Escuadrón 13 “Iguazú” realizaban tareas de patrullaje por barrios lindantes a la zona fronteriza de la ciudad cuando visualizaron a un vehículo tipo furgón color blanco ingresar a la zona de ejido urbano con una carga de neumáticos denotando una conducta irregular por lo que procedieron a dar la voz en alto en nombre de la Institución.

Al momento de inspección del rodado, que era conducido por un ciudadano argentino, los funcionarios contabilizaron 27 cubiertas de diferentes tamaños, medidas y marcas (todas de procedencia extranjera) sin documentación que acreditara su origen y tenencia, situación ante la que intervino AFIP- DGA, Delegación Puerto Iguazú que manifestó que se trataría de un delito en infracción al código aduanero.

En tanto, el Juzgado Federal y la Fiscalía Federal de “Eldorado” orientaron el secuestro de la mercadería, del rodado y que el ciudadano involucrado permanezca en libertad supeditado a la causa.","https://www.argentina.gob.ar/noticias/transportaba-27-neumaticos-de-contrabando-bordo-de-una-camioneta","27 neumáticos",27,2022,10,2022.1
"2022/10/08 09:01:27","Gendarmes secuestran 124 cubiertas de contrabando","Ayer, personal dependiente del Escuadrón 13 “Iguazú” controló un camión con semirremolque tipo térmico perteneciente a una empresa de transporte y envíos, el cual era conducido por un ciudadano de nacionalidad argentina.

Al registrar el sector trasero del rodado, los efectivos observaron a simple vista un cargamento de mercadería, por lo que continuaron la verificación con el escáner de la AFIP-DGA (Puerto Iguazú).

Como resultado del procedimiento, los gendarmes confirmaron que se trataba de cubiertas de diferentes medidas, de procedencia extranjera y sin el correspondiente aval aduanero, totalizando 124 unidades.

Intervino en el hecho, el Juzgado Federal de la ciudad de Eldorado, que ordenó el decomiso de la mercadería, en infracción a la Ley 22.415.","https://www.argentina.gob.ar/noticias/gendarmes-secuestran-124-cubiertas-de-contrabando","124 cubiertas",124,2022,10,2022.1
"2022/10/07 10:09:42","Transportan 113 kilos de marihuana dentro de las ruedas de auxilio de un camión","Ayer, efectivos de la Sección “Puerto Velaz”, dependiente del Escuadrón 15 “Bajo Paraguay”, al encontrarse desplegados sobre el kilómetro 1.103 de la Ruta Nacional N° 11, procedieron a controlar un transporte de cargas generales de bandera internacional (República del Paraguay).

Al observar que el can detector de narcóticos “Érika” se exaltaba al pasar por las dos ruedas de auxilio que se encontraban en el semirremolque del vehículo, los uniformados comunicaron el hecho al Juzgado Federal y la Fiscalía Federal de Formosa, que autorizaron la apertura de las mismas.

En presencia de testigos, los gendarmes utilizaron herramientas de corte para abrir los neumáticos y extrajeron 113 paquetes rectangulares, los cuales contenían una sustancia vegetal amarronada que arrojó resultado positivo para “cannabis sativa”.

Los funcionarios secuestraron 113 kilos 296 gramos de la droga y detuvieron al conductor de nacionalidad paraguaya, en infracción a la Ley 23.737.","https://www.argentina.gob.ar/noticias/transportan-113-kilos-de-marihuana-dentro-de-las-ruedas-de-auxilio-de-un-camion",NA,NA,2022,10,2022.1
"2022/10/06 15:50:16","Secuestran más de 300 neumáticos en dos procedimientos","Efectivos del Grupo Seguridad Vial Piedritas, dependientes del Escuadrón 7 Paso de los Libres “Cabo Misael Pereyra” controlaron un transporte de encomiendas en un operativo de prevención vial realizado a la altura del kilómetro 363 de la Ruta Nacional N°14 que circulaba con itinerario las ciudades de Posadas (Misiones) - Monte Grande (Buenos Aires).

Al momento de la inspección, los funcionarios detectaron 178 bultos transportados bajo la modalidad de encomiendas, con cubiertas de distintos rodados, que tras la orientación del Juzgado Federal y la Fiscalía Federal de Paso de los Libres, quedaron incautadas en infracción a la Ley 22.415 del “Código Aduanero”.

En tanto, miembros de la Sección Núcleo, dependientes del Escuadrón 13 “Iguazú” realizaron la apertura de 79 bultos, interdictados en un control previo donde habían detectado los mismos envueltos en bolsa de nylon.

Durante el procedimiento, lo uniformados constataron 133 cubiertas de procedencia extranjera sin aval aduanero por lo que por disposición del Magistrado interviniente los neumáticos fueron secuestrados y puestos a disposición de AFIP- DGA Delegación Puerto Iguazú.","https://www.argentina.gob.ar/noticias/secuestran-mas-de-300-neumaticos-en-dos-procedimientos","300 neumáticos",300,2022,10,2022.1
"2022/10/04 10:43:03","Incautan 23 cubiertas en dos procedimientos","Durante el fin de semana, efectivos del Escuadrón 52 “Tartagal” realizaban un operativo de prevención vial a la altura del kilómetro 1.375 de la Ruta Nacional N°34 cuando detuvieron la marcha de un camión.

Al momento de la inspección del rodado, los funcionarios detectaron que el conductor trasladaba 15 ruedas extranjeras sin documentación que justificara su legal tenencia.

En tanto, ayer, miembros de la Unidad realizaban un control vial en el mismo lugar cuando inspeccionaron la carga de otro vehículo que trasladaba ocho cubiertas extranjeras sin aval aduanero.

En ambos procedimientos intervino AFIP- DGA que orientó el secuestro de los neumáticos en infracción a la Ley 22.415 del “Código Aduanero”.","https://www.argentina.gob.ar/noticias/incautan-23-cubiertas-en-dos-procedimientos","23 cubiertas",23,2022,10,2022.1
"2022/10/02 11:17:02","Decomisan en Tucumán 474 neumáticos y hojas de coca sin aval legal","Ayer, efectivos del Escuadrón 55 “Tucumán” realizaban controles sobre el kilómetro 1.358 de la Ruta Nacional N°9 cuando detuvieron la marcha de un camión que realiza transportes de encomiendas desde Salta hacia distintos puntos del país.

Al momento de la inspección, los gendarmes constataron la presencia de 474 neumáticos y 24 bultos que contenían hojas de coca sin aval aduanero correspondiente que garantice el origen de la mercadería.

Intervino el Juzgado Federal N°1 de Tucumán, que orientó el decomiso de los elementos hallados y del rodado, los mismos serán puesto al resguardo de AFIP-DGA.","https://www.argentina.gob.ar/noticias/decomisan-en-tucuman-474-neumaticos-y-hojas-de-coca-sin-aval-legal","474 neumáticos",474,2022,10,2022.1
"2022/09/30 12:10:38","Secuestran 20 cubiertas de origen extranjero que eran trasladadas en un vehículo","Ayer, los efectivos del Escuadrón 9 “Oberá” mientras efectuaban controles sobre la Ruta Provincial N° 7 a la altura del Paraje “Cuña Piru” en la localidad de Aristóbulo del Valle, detuvieron la marcha de un vehículo Peugeot Partner, en el que viajaban dos personas.

Al momento de la inspección, los gendarmes detectaron 20 cubiertas de origen extranjero en el interior del rodado.

El Juzgado Federal y la Fiscalía Federal de la ciudad de Oberá dispusieron el decomiso de la mercadería en infracción a la Ley 22.415 “Código Aduanero” y que los involucrados queden supeditados a la causa.","https://www.argentina.gob.ar/noticias/secuestran-20-cubiertas-de-origen-extranjero-que-eran-trasladadas-en-un-vehiculo","20 cubiertas",20,2022,9,2022.09
"2022/09/30 09:44:22","Patrulla de Gendarmería halló más de una tonelada de marihuana en medio del monte","Ayer, en horas de la noche, los efectivos de la Sección “Puerto Rico” dependiente del Escuadrón 11 “San Ignacio” mientras realizaban patrullajes por la Ruta Provincial N° 6 a la altura del Paraje “Yacutinga” observaron al conductor una camioneta que realizaban maniobras a gran velocidad hacia la Ruta Nacional N° 12 y se fugó, favocerido por la poca visibilidad.

Ante esa situación, los gendarmes emplearon un rastrillaje en donde divisaron rastros recientes de neumáticos en la zona montuosa. Siguiendo con las pesquisas, hallaron 42 bultos que estaban acopiados entre la maleza.

En presencia de testigos, se abrieron los elementos hallados que contenían 1.134 paquetes rectangulares con un olor característico a marihuana.

Se realizaron la prueba de campo Narcotest que arrojó como resultado positivo para “cannabis sativa” con un peso total de 1.104 kilos 665 gramos.

El Juzgado Federal de Oberá y la Fiscalía Federal ordenaron el secuestro de la droga.","https://www.argentina.gob.ar/noticias/patrulla-de-gendarmeria-hallo-mas-de-una-tonelada-de-marihuana-en-medio-del-monte",NA,NA,2022,9,2022.09
"2022/09/26 12:40:54","Detectan 150000 atados de cigarrillos y ocho cubiertas en encomiendas","Personal de la Sección de Seguridad Vial “Cañuelas” dependiente del Escuadrón de Seguridad Vial “Zona Sur” controló un transporte de encomiendas procedente del barrio porteño de Barracas, con destino final la ciudad de Río Gallegos, provincia de Santa Cruz. Ocurrió sobre el kilómetro 76 de la Ruta Nacional N° 3.

Al momento de registrar el sector de carga del rodado, los gendarmes fueron advertidos por una caja de cartón dañada que dejaba entrever a simple vista una etiqueta de cigarrillos, por lo que se consultó al conductor acerca del origen del paquete, quien desconocía el mismo.

Al encontrarse frente a un presunto hecho ilícito, los uniformados efectuaron una inspección más minuciosa del transporte ante testigos y constataron la existencia de 10 pallets con un total de 300 cajas que contenían 15.000 cartones de cigarrillos y ocho cubiertas de origen chino, para vehículos livianos.

Intervino el Juzgado Federal N° 2 de Lomas de Zamora, que orientó el secuestro de la totalidad de la mercadería (150.000 atados), por no contar con aval legal.","https://www.argentina.gob.ar/noticias/detectan-150000-atados-de-cigarrillos-y-ocho-cubiertas-en-encomiendas",NA,NA,2022,9,2022.09
"2022/09/22 15:58:04","Decomisan cubiertas y mercadería de rubro tienda sin aval legal","Hoy, en horas de la mañana, los integrantes de la Unidad de Investigación de Delitos Complejos y Procedimientos Judiciales “Eldorado” en coordinación con el Escuadrón 10, por disposición del Juzgado Federal de Eldorado realizaron la apertura de encomiendas que fueron interceptadas sobre la Ruta Provincial N° 17 a un camión perteneciente a una empresa de paquetería.

Como resultado de las inspecciones, en presencia de testigos se hallaron 381 cubiertas, 206 pares de zapatillas, 3.000 gorras y 34 mochilas.

El Magistrado Interviniente dispuso el secuestro de la mercadería en infracción a la Ley 22.415 Código Aduanero, la cual posee un avalúo superior a los 20.0000.000 de pesos.","https://www.argentina.gob.ar/noticias/decomisan-cubiertas-y-mercaderia-de-rubro-tienda-sin-aval-legal",NA,NA,2022,9,2022.09
